payment_id,customer_id,payment_date,amount,payment_method,status,failure_reason,recovery_action,recovered,recovered_amount
PAY007365,CUST00870,2026-04-26,3695.56,wallet,failed,network_error,escalate,False,0.0
PAY007366,CUST00903,2026-04-26,15367.7,netbanking,success,,no_action,False,0.0
PAY007367,CUST00913,2026-04-26,1308.93,upi,failed,network_error,reminder,True,1308.93
PAY007368,CUST00914,2026-04-26,7425.04,netbanking,failed,timeout,payment_link,False,0.0
PAY007369,CUST00919,2026-04-26,19806.04,upi,success,,no_action,False,0.0
PAY007370,CUST00928,2026-04-26,2658.11,netbanking,success,,no_action,False,0.0
PAY007371,CUST00956,2026-04-26,8331.52,netbanking,success,,no_action,False,0.0
PAY007372,CUST00957,2026-04-26,12847.29,netbanking,success,,no_action,False,0.0
PAY007373,CUST00959,2026-04-26,16532.72,wallet,success,,no_action,False,0.0
PAY007374,CUST00970,2026-04-26,3689.13,upi,failed,authentication_failed,payment_link,False,0.0
PAY007375,CUST00978,2026-04-26,17655.94,card,failed,authentication_failed,reminder,False,0.0
PAY007376,CUST00979,2026-04-26,11814.58,netbanking,success,,no_action,False,0.0
PAY007377,CUST00984,2026-04-26,18596.51,upi,success,,no_action,False,0.0
PAY007378,CUST00985,2026-04-26,7510.97,upi,success,,no_action,False,0.0
PAY007379,CUST00987,2026-04-26,16970.14,netbanking,failed,authentication_failed,payment_link,False,0.0
PAY007380,CUST01000,2026-04-26,3317.47,wallet,failed,insufficient_funds,reminder,True,3317.47
PAY007381,CUST00030,2026-04-27,1616.92,wallet,success,,no_action,False,0.0
PAY007382,CUST00033,2026-04-27,10290.22,wallet,success,,no_action,False,0.0
PAY007383,CUST00039,2026-04-27,6147.13,wallet,success,,no_action,False,0.0
PAY007384,CUST00052,2026-04-27,8512.22,wallet,success,,no_action,False,0.0
PAY007385,CUST00054,2026-04-27,20947.28,card,success,,no_action,False,0.0
PAY007386,CUST00068,2026-04-27,695.72,card,failed,card_declined,payment_link,False,0.0
PAY007387,CUST00074,2026-04-27,19132.23,card,failed,card_declined,reminder,True,19132.23
PAY007388,CUST00089,2026-04-27,2351.16,wallet,success,,no_action,False,0.0
PAY007389,CUST00110,2026-04-27,4271.86,wallet,success,,no_action,False,0.0
PAY007390,CUST00114,2026-04-27,14895.91,card,success,,no_action,False,0.0
PAY007391,CUST00115,2026-04-27,17234.77,netbanking,success,,no_action,False,0.0
PAY007392,CUST00128,2026-04-27,15284.54,wallet,success,,no_action,False,0.0
PAY007393,CUST00143,2026-04-27,5805.49,card,success,,no_action,False,0.0
PAY007394,CUST00144,2026-04-27,13940.41,card,success,,no_action,False,0.0
PAY007395,CUST00153,2026-04-27,12742.77,netbanking,failed,card_declined,escalate,False,0.0
PAY007396,CUST00160,2026-04-27,11146.0,wallet,success,,no_action,False,0.0
PAY007397,CUST00175,2026-04-27,12008.53,wallet,success,,no_action,False,0.0
PAY007398,CUST00182,2026-04-27,25525.03,upi,success,,no_action,False,0.0
PAY007399,CUST00184,2026-04-27,17900.78,netbanking,success,,no_action,False,0.0
PAY007400,CUST00186,2026-04-27,14851.83,wallet,failed,timeout,reminder,True,14851.83
PAY007401,CUST00193,2026-04-27,19649.7,card,failed,authentication_failed,payment_link,False,0.0
PAY007402,CUST00194,2026-04-27,7500.54,wallet,success,,no_action,False,0.0
PAY007403,CUST00225,2026-04-27,27657.31,upi,failed,card_declined,payment_link,False,0.0
PAY007404,CUST00242,2026-04-27,983.51,upi,success,,no_action,False,0.0
PAY007405,CUST00252,2026-04-27,922.14,netbanking,failed,authentication_failed,reminder,False,0.0
PAY007406,CUST00253,2026-04-27,4698.58,card,success,,no_action,False,0.0
PAY007407,CUST00262,2026-04-27,3752.74,card,success,,no_action,False,0.0
PAY007408,CUST00266,2026-04-27,17763.94,wallet,success,,no_action,False,0.0
PAY007409,CUST00279,2026-04-27,16013.11,card,success,,no_action,False,0.0
PAY007410,CUST00289,2026-04-27,5147.84,card,failed,timeout,reminder,True,5147.84
PAY007411,CUST00295,2026-04-27,5936.82,upi,success,,no_action,False,0.0
PAY007412,CUST00305,2026-04-27,2384.88,netbanking,success,,no_action,False,0.0
PAY007413,CUST00337,2026-04-27,2298.19,upi,success,,no_action,False,0.0
PAY007414,CUST00350,2026-04-27,18150.97,wallet,success,,no_action,False,0.0
PAY007415,CUST00363,2026-04-27,3387.58,upi,success,,no_action,False,0.0
PAY007416,CUST00400,2026-04-27,4867.16,card,success,,no_action,False,0.0
PAY007417,CUST00404,2026-04-27,18987.52,netbanking,failed,network_error,payment_link,True,18987.52
PAY007418,CUST00412,2026-04-27,12225.13,upi,success,,no_action,False,0.0
PAY007419,CUST00427,2026-04-27,10997.69,netbanking,success,,no_action,False,0.0
PAY007420,CUST00466,2026-04-27,6734.91,netbanking,success,,no_action,False,0.0
PAY007421,CUST00472,2026-04-27,7217.34,card,success,,no_action,False,0.0
PAY007422,CUST00478,2026-04-27,8661.82,card,success,,no_action,False,0.0
PAY007423,CUST00494,2026-04-27,16115.4,card,success,,no_action,False,0.0
PAY007424,CUST00501,2026-04-27,12127.97,upi,success,,no_action,False,0.0
PAY007425,CUST00533,2026-04-27,14456.9,netbanking,success,,no_action,False,0.0
PAY007426,CUST00540,2026-04-27,25643.44,card,failed,card_declined,escalate,False,0.0
PAY007427,CUST00548,2026-04-27,16255.06,wallet,success,,no_action,False,0.0
PAY007428,CUST00559,2026-04-27,1923.17,wallet,success,,no_action,False,0.0
PAY007429,CUST00571,2026-04-27,990.81,wallet,failed,timeout,reminder,True,990.81
PAY007430,CUST00575,2026-04-27,4988.28,netbanking,failed,insufficient_funds,payment_link,False,0.0
PAY007431,CUST00594,2026-04-27,6074.73,card,success,,no_action,False,0.0
PAY007432,CUST00601,2026-04-27,1732.46,wallet,success,,no_action,False,0.0
PAY007433,CUST00627,2026-04-27,7080.61,upi,success,,no_action,False,0.0
PAY007434,CUST00662,2026-04-27,17315.15,card,success,,no_action,False,0.0
PAY007435,CUST00708,2026-04-27,4380.21,upi,success,,no_action,False,0.0
PAY007436,CUST00717,2026-04-27,4163.71,wallet,success,,no_action,False,0.0
PAY007437,CUST00719,2026-04-27,22640.89,upi,success,,no_action,False,0.0
PAY007438,CUST00722,2026-04-27,10869.88,card,success,,no_action,False,0.0
PAY007439,CUST00726,2026-04-27,13580.71,card,success,,no_action,False,0.0
PAY007440,CUST00749,2026-04-27,17810.61,card,success,,no_action,False,0.0
PAY007441,CUST00754,2026-04-27,997.42,wallet,success,,no_action,False,0.0
PAY007442,CUST00762,2026-04-27,14246.43,card,success,,no_action,False,0.0
PAY007443,CUST00765,2026-04-27,6740.0,wallet,success,,no_action,False,0.0
PAY007444,CUST00776,2026-04-27,2412.12,upi,failed,timeout,reminder,True,2412.12
PAY007445,CUST00778,2026-04-27,7502.44,upi,success,,no_action,False,0.0
PAY007446,CUST00781,2026-04-27,9788.4,upi,success,,no_action,False,0.0
PAY007447,CUST00783,2026-04-27,13123.67,wallet,success,,no_action,False,0.0
PAY007448,CUST00788,2026-04-27,16964.23,netbanking,success,,no_action,False,0.0
PAY007449,CUST00802,2026-04-27,10497.4,card,success,,no_action,False,0.0
PAY007450,CUST00809,2026-04-27,18305.81,card,success,,no_action,False,0.0
PAY007451,CUST00817,2026-04-27,10176.17,upi,success,,no_action,False,0.0
PAY007452,CUST00824,2026-04-27,12827.74,wallet,success,,no_action,False,0.0
PAY007453,CUST00864,2026-04-27,1106.5,wallet,success,,no_action,False,0.0
PAY007454,CUST00893,2026-04-27,18076.82,wallet,success,,no_action,False,0.0
PAY007455,CUST00931,2026-04-27,12845.98,netbanking,success,,no_action,False,0.0
PAY007456,CUST00934,2026-04-27,8048.83,card,failed,expired_card,payment_link,True,8048.83
PAY007457,CUST00938,2026-04-27,3429.17,netbanking,success,,no_action,False,0.0
PAY007458,CUST00939,2026-04-27,15573.71,netbanking,failed,expired_card,payment_link,False,0.0
PAY007459,CUST00954,2026-04-27,10503.69,upi,failed,expired_card,payment_link,True,10503.69
PAY007460,CUST00966,2026-04-27,5627.7,wallet,success,,no_action,False,0.0
PAY007461,CUST00995,2026-04-27,20319.97,card,success,,no_action,False,0.0
PAY007462,CUST00996,2026-04-27,11192.75,netbanking,failed,insufficient_funds,payment_link,False,0.0
PAY007463,CUST00997,2026-04-27,8066.32,upi,success,,no_action,False,0.0
PAY007464,CUST00004,2026-04-28,8532.16,netbanking,success,,no_action,False,0.0
PAY007465,CUST00025,2026-04-28,8330.82,wallet,success,,no_action,False,0.0
PAY007466,CUST00035,2026-04-28,16120.51,card,success,,no_action,False,0.0
PAY007467,CUST00036,2026-04-28,18255.12,card,failed,authentication_failed,reminder,True,18255.12
PAY007468,CUST00040,2026-04-28,7325.11,upi,failed,authentication_failed,reminder,True,7325.11
PAY007469,CUST00056,2026-04-28,8217.41,upi,failed,expired_card,escalate,False,0.0
PAY007470,CUST00058,2026-04-28,18889.12,wallet,success,,no_action,False,0.0
PAY007471,CUST00059,2026-04-28,9105.59,netbanking,success,,no_action,False,0.0
PAY007472,CUST00061,2026-04-28,18797.66,upi,failed,authentication_failed,payment_link,True,18797.66
PAY007473,CUST00072,2026-04-28,6874.28,netbanking,success,,no_action,False,0.0
PAY007474,CUST00083,2026-04-28,4228.82,netbanking,success,,no_action,False,0.0
PAY007475,CUST00105,2026-04-28,5215.26,netbanking,success,,no_action,False,0.0
PAY007476,CUST00120,2026-04-28,12735.23,upi,success,,no_action,False,0.0
PAY007477,CUST00132,2026-04-28,19559.87,upi,failed,expired_card,escalate,False,0.0
PAY007478,CUST00138,2026-04-28,19242.58,upi,success,,no_action,False,0.0
PAY007479,CUST00162,2026-04-28,11288.15,wallet,success,,no_action,False,0.0
PAY007480,CUST00169,2026-04-28,8248.67,wallet,success,,no_action,False,0.0
PAY007481,CUST00187,2026-04-28,535.58,wallet,success,,no_action,False,0.0
PAY007482,CUST00196,2026-04-28,9234.55,upi,failed,card_declined,reminder,True,9234.55
PAY007483,CUST00224,2026-04-28,13153.57,netbanking,success,,no_action,False,0.0
PAY007484,CUST00265,2026-04-28,12011.27,netbanking,success,,no_action,False,0.0
PAY007485,CUST00282,2026-04-28,4257.93,upi,success,,no_action,False,0.0
PAY007486,CUST00284,2026-04-28,2404.97,card,success,,no_action,False,0.0
PAY007487,CUST00328,2026-04-28,9922.2,upi,success,,no_action,False,0.0
PAY007488,CUST00345,2026-04-28,608.6,netbanking,success,,no_action,False,0.0
PAY007489,CUST00348,2026-04-28,8518.53,upi,success,,no_action,False,0.0
PAY007490,CUST00378,2026-04-28,5916.65,card,failed,network_error,retry,True,5916.65
PAY007491,CUST00384,2026-04-28,2596.13,card,failed,expired_card,reminder,True,2596.13
PAY007492,CUST00386,2026-04-28,18092.83,netbanking,success,,no_action,False,0.0
PAY007493,CUST00390,2026-04-28,4148.73,netbanking,success,,no_action,False,0.0
PAY007494,CUST00399,2026-04-28,10410.41,upi,success,,no_action,False,0.0
PAY007495,CUST00401,2026-04-28,14036.87,upi,success,,no_action,False,0.0
PAY007496,CUST00432,2026-04-28,14213.81,upi,success,,no_action,False,0.0
PAY007497,CUST00453,2026-04-28,1999.78,upi,success,,no_action,False,0.0
PAY007498,CUST00464,2026-04-28,4008.62,upi,success,,no_action,False,0.0
PAY007499,CUST00484,2026-04-28,12211.93,netbanking,failed,authentication_failed,payment_link,True,12211.93
PAY007500,CUST00503,2026-04-28,24949.73,wallet,success,,no_action,False,0.0
PAY007501,CUST00504,2026-04-28,18002.15,wallet,failed,insufficient_funds,escalate,True,18002.15
PAY007502,CUST00505,2026-04-28,2479.23,netbanking,success,,no_action,False,0.0
PAY007503,CUST00507,2026-04-28,12887.95,wallet,failed,expired_card,escalate,False,0.0
PAY007504,CUST00508,2026-04-28,12262.21,upi,success,,no_action,False,0.0
PAY007505,CUST00516,2026-04-28,1149.51,upi,success,,no_action,False,0.0
PAY007506,CUST00525,2026-04-28,1849.45,upi,failed,authentication_failed,escalate,False,0.0
PAY007507,CUST00529,2026-04-28,10137.4,netbanking,success,,no_action,False,0.0
PAY007508,CUST00574,2026-04-28,14408.88,upi,success,,no_action,False,0.0
PAY007509,CUST00584,2026-04-28,7786.2,card,failed,expired_card,reminder,True,7786.2
PAY007510,CUST00603,2026-04-28,10037.62,card,success,,no_action,False,0.0
PAY007511,CUST00615,2026-04-28,4661.34,upi,success,,no_action,False,0.0
PAY007512,CUST00628,2026-04-28,3895.94,card,success,,no_action,False,0.0
PAY007513,CUST00638,2026-04-28,3395.43,netbanking,success,,no_action,False,0.0
PAY007514,CUST00641,2026-04-28,24763.11,netbanking,failed,timeout,payment_link,False,0.0
PAY007515,CUST00643,2026-04-28,3119.08,wallet,success,,no_action,False,0.0
PAY007516,CUST00657,2026-04-28,6176.37,upi,success,,no_action,False,0.0
PAY007517,CUST00673,2026-04-28,16116.51,card,success,,no_action,False,0.0
PAY007518,CUST00692,2026-04-28,2242.35,card,success,,no_action,False,0.0
PAY007519,CUST00695,2026-04-28,10228.47,wallet,success,,no_action,False,0.0
PAY007520,CUST00709,2026-04-28,5989.8,wallet,success,,no_action,False,0.0
PAY007521,CUST00732,2026-04-28,4765.29,netbanking,success,,no_action,False,0.0
PAY007522,CUST00733,2026-04-28,11197.27,netbanking,success,,no_action,False,0.0
PAY007523,CUST00741,2026-04-28,6650.45,netbanking,success,,no_action,False,0.0
PAY007524,CUST00742,2026-04-28,10354.65,wallet,success,,no_action,False,0.0
PAY007525,CUST00753,2026-04-28,1887.6,card,failed,authentication_failed,payment_link,True,1887.6
PAY007526,CUST00756,2026-04-28,3672.89,wallet,success,,no_action,False,0.0
PAY007527,CUST00763,2026-04-28,3904.37,wallet,success,,no_action,False,0.0
PAY007528,CUST00779,2026-04-28,7174.07,card,success,,no_action,False,0.0
PAY007529,CUST00798,2026-04-28,14818.42,wallet,success,,no_action,False,0.0
PAY007530,CUST00812,2026-04-28,7581.43,card,success,,no_action,False,0.0
PAY007531,CUST00822,2026-04-28,387.36,card,failed,timeout,reminder,True,387.36
PAY007532,CUST00827,2026-04-28,15539.02,upi,failed,expired_card,payment_link,True,15539.02
PAY007533,CUST00831,2026-04-28,9032.73,wallet,success,,no_action,False,0.0
PAY007534,CUST00837,2026-04-28,12459.87,netbanking,success,,no_action,False,0.0
PAY007535,CUST00856,2026-04-28,3905.75,upi,failed,network_error,reminder,True,3905.75
PAY007536,CUST00878,2026-04-28,8154.22,upi,success,,no_action,False,0.0
PAY007537,CUST00889,2026-04-28,15038.19,upi,success,,no_action,False,0.0
PAY007538,CUST00892,2026-04-28,11638.17,netbanking,success,,no_action,False,0.0
PAY007539,CUST00901,2026-04-28,3950.83,card,success,,no_action,False,0.0
PAY007540,CUST00903,2026-04-28,11500.91,card,failed,card_declined,escalate,False,0.0
PAY007541,CUST00926,2026-04-28,11518.45,card,failed,timeout,payment_link,False,0.0
PAY007542,CUST00929,2026-04-28,3076.49,card,failed,network_error,payment_link,False,0.0
PAY007543,CUST00945,2026-04-28,18592.9,upi,success,,no_action,False,0.0
PAY007544,CUST00946,2026-04-28,13464.97,card,success,,no_action,False,0.0
PAY007545,CUST00957,2026-04-28,12273.13,netbanking,success,,no_action,False,0.0
PAY007546,CUST00965,2026-04-28,17464.74,card,success,,no_action,False,0.0
PAY007547,CUST00968,2026-04-28,16795.99,upi,success,,no_action,False,0.0
PAY007548,CUST00969,2026-04-28,16678.78,upi,success,,no_action,False,0.0
PAY007549,CUST00971,2026-04-28,13025.25,card,success,,no_action,False,0.0
PAY007550,CUST00983,2026-04-28,8484.6,upi,success,,no_action,False,0.0
PAY007551,CUST00991,2026-04-28,1134.08,netbanking,success,,no_action,False,0.0
PAY007552,CUST00003,2026-04-29,8815.05,wallet,failed,authentication_failed,reminder,True,8815.05
PAY007553,CUST00016,2026-04-29,13143.45,wallet,success,,no_action,False,0.0
PAY007554,CUST00018,2026-04-29,26278.15,card,failed,insufficient_funds,payment_link,False,0.0
PAY007555,CUST00023,2026-04-29,12089.55,netbanking,failed,authentication_failed,escalate,True,12089.55
PAY007556,CUST00043,2026-04-29,18432.64,netbanking,success,,no_action,False,0.0
PAY007557,CUST00055,2026-04-29,12064.2,upi,success,,no_action,False,0.0
PAY007558,CUST00069,2026-04-29,17270.67,upi,success,,no_action,False,0.0
PAY007559,CUST00088,2026-04-29,3043.1,upi,success,,no_action,False,0.0
PAY007560,CUST00115,2026-04-29,15303.72,netbanking,success,,no_action,False,0.0
PAY007561,CUST00118,2026-04-29,7076.48,upi,success,,no_action,False,0.0
PAY007562,CUST00139,2026-04-29,4838.93,wallet,success,,no_action,False,0.0
PAY007563,CUST00140,2026-04-29,6003.42,netbanking,success,,no_action,False,0.0
PAY007564,CUST00156,2026-04-29,9176.66,netbanking,failed,insufficient_funds,payment_link,True,9176.66
PAY007565,CUST00157,2026-04-29,21491.38,netbanking,failed,expired_card,escalate,False,0.0
PAY007566,CUST00161,2026-04-29,13860.12,upi,success,,no_action,False,0.0
PAY007567,CUST00165,2026-04-29,13957.68,netbanking,success,,no_action,False,0.0
PAY007568,CUST00167,2026-04-29,3382.5,netbanking,failed,expired_card,payment_link,False,0.0
PAY007569,CUST00171,2026-04-29,2832.52,card,success,,no_action,False,0.0
PAY007570,CUST00204,2026-04-29,14781.24,card,failed,insufficient_funds,payment_link,True,14781.24
PAY007571,CUST00219,2026-04-29,7079.09,upi,success,,no_action,False,0.0
PAY007572,CUST00222,2026-04-29,18551.71,card,success,,no_action,False,0.0
PAY007573,CUST00237,2026-04-29,13166.56,upi,success,,no_action,False,0.0
PAY007574,CUST00238,2026-04-29,29626.86,card,success,,no_action,False,0.0
PAY007575,CUST00239,2026-04-29,4524.41,card,success,,no_action,False,0.0
PAY007576,CUST00245,2026-04-29,5364.13,netbanking,success,,no_action,False,0.0
PAY007577,CUST00249,2026-04-29,2349.51,netbanking,failed,authentication_failed,payment_link,True,2349.51
PAY007578,CUST00267,2026-04-29,5477.84,wallet,failed,network_error,payment_link,True,5477.84
PAY007579,CUST00268,2026-04-29,15078.21,wallet,failed,network_error,retry,True,15078.21
PAY007580,CUST00276,2026-04-29,16990.37,wallet,success,,no_action,False,0.0
PAY007581,CUST00297,2026-04-29,1743.56,wallet,success,,no_action,False,0.0
PAY007582,CUST00299,2026-04-29,4522.85,upi,success,,no_action,False,0.0
PAY007583,CUST00303,2026-04-29,9482.05,wallet,success,,no_action,False,0.0
PAY007584,CUST00311,2026-04-29,10913.92,upi,success,,no_action,False,0.0
PAY007585,CUST00317,2026-04-29,19666.54,upi,failed,timeout,escalate,False,0.0
PAY007586,CUST00342,2026-04-29,9001.12,netbanking,success,,no_action,False,0.0
PAY007587,CUST00347,2026-04-29,15684.41,netbanking,success,,no_action,False,0.0
PAY007588,CUST00366,2026-04-29,532.08,card,success,,no_action,False,0.0
PAY007589,CUST00367,2026-04-29,5988.6,wallet,failed,expired_card,escalate,True,5988.6
PAY007590,CUST00383,2026-04-29,14882.28,wallet,success,,no_action,False,0.0
PAY007591,CUST00387,2026-04-29,2379.68,card,success,,no_action,False,0.0
PAY007592,CUST00395,2026-04-29,12228.49,card,success,,no_action,False,0.0
PAY007593,CUST00411,2026-04-29,3193.52,wallet,success,,no_action,False,0.0
PAY007594,CUST00415,2026-04-29,3415.2,netbanking,success,,no_action,False,0.0
PAY007595,CUST00417,2026-04-29,10633.38,upi,success,,no_action,False,0.0
PAY007596,CUST00444,2026-04-29,8040.96,netbanking,success,,no_action,False,0.0
PAY007597,CUST00458,2026-04-29,13506.79,upi,failed,card_declined,escalate,True,13506.79
PAY007598,CUST00476,2026-04-29,8090.78,netbanking,success,,no_action,False,0.0
PAY007599,CUST00495,2026-04-29,9892.06,wallet,success,,no_action,False,0.0
PAY007600,CUST00511,2026-04-29,1974.6,netbanking,success,,no_action,False,0.0
PAY007601,CUST00527,2026-04-29,3620.13,wallet,failed,expired_card,reminder,True,3620.13
PAY007602,CUST00558,2026-04-29,9685.3,card,success,,no_action,False,0.0
PAY007603,CUST00565,2026-04-29,3358.96,wallet,failed,expired_card,escalate,False,0.0
PAY007604,CUST00578,2026-04-29,2225.68,netbanking,success,,no_action,False,0.0
PAY007605,CUST00587,2026-04-29,9073.8,wallet,failed,insufficient_funds,payment_link,True,9073.8
PAY007606,CUST00588,2026-04-29,1398.1,card,success,,no_action,False,0.0
PAY007607,CUST00613,2026-04-29,3746.77,netbanking,success,,no_action,False,0.0
PAY007608,CUST00622,2026-04-29,11442.41,wallet,failed,expired_card,payment_link,False,0.0
PAY007609,CUST00625,2026-04-29,21703.26,wallet,success,,no_action,False,0.0
PAY007610,CUST00650,2026-04-29,9477.34,card,success,,no_action,False,0.0
PAY007611,CUST00654,2026-04-29,8925.2,netbanking,success,,no_action,False,0.0
PAY007612,CUST00658,2026-04-29,7171.98,wallet,success,,no_action,False,0.0
PAY007613,CUST00685,2026-04-29,13023.72,card,success,,no_action,False,0.0
PAY007614,CUST00701,2026-04-29,12728.16,card,success,,no_action,False,0.0
PAY007615,CUST00713,2026-04-29,5312.58,netbanking,success,,no_action,False,0.0
PAY007616,CUST00716,2026-04-29,15414.62,netbanking,failed,insufficient_funds,payment_link,False,0.0
PAY007617,CUST00734,2026-04-29,19972.77,card,failed,authentication_failed,payment_link,True,19972.77
PAY007618,CUST00750,2026-04-29,10424.59,wallet,success,,no_action,False,0.0
PAY007619,CUST00761,2026-04-29,13789.59,wallet,failed,authentication_failed,payment_link,False,0.0
PAY007620,CUST00764,2026-04-29,2942.06,wallet,success,,no_action,False,0.0
PAY007621,CUST00769,2026-04-29,729.74,upi,success,,no_action,False,0.0
PAY007622,CUST00781,2026-04-29,13335.82,card,success,,no_action,False,0.0
PAY007623,CUST00821,2026-04-29,21243.14,wallet,failed,timeout,reminder,True,21243.14
PAY007624,CUST00825,2026-04-29,23845.3,card,failed,network_error,payment_link,True,23845.3
PAY007625,CUST00830,2026-04-29,895.09,card,success,,no_action,False,0.0
PAY007626,CUST00832,2026-04-29,4084.57,upi,failed,authentication_failed,payment_link,False,0.0
PAY007627,CUST00853,2026-04-29,5492.9,netbanking,success,,no_action,False,0.0
PAY007628,CUST00859,2026-04-29,9760.92,upi,success,,no_action,False,0.0
PAY007629,CUST00888,2026-04-29,16206.88,wallet,success,,no_action,False,0.0
PAY007630,CUST00898,2026-04-29,9257.77,netbanking,success,,no_action,False,0.0
PAY007631,CUST00906,2026-04-29,12764.74,netbanking,success,,no_action,False,0.0
PAY007632,CUST00907,2026-04-29,4687.19,upi,success,,no_action,False,0.0
PAY007633,CUST00911,2026-04-29,14987.88,netbanking,success,,no_action,False,0.0
PAY007634,CUST00948,2026-04-29,3187.12,wallet,success,,no_action,False,0.0
PAY007635,CUST00974,2026-04-29,13053.71,wallet,failed,insufficient_funds,reminder,True,13053.71
PAY007636,CUST00982,2026-04-29,16558.84,card,success,,no_action,False,0.0
PAY007637,CUST00020,2026-04-30,2205.18,card,success,,no_action,False,0.0
PAY007638,CUST00037,2026-04-30,6585.8,netbanking,success,,no_action,False,0.0
PAY007639,CUST00041,2026-04-30,23839.29,card,failed,expired_card,payment_link,True,23839.29
PAY007640,CUST00042,2026-04-30,1552.11,upi,success,,no_action,False,0.0
PAY007641,CUST00053,2026-04-30,15279.23,wallet,success,,no_action,False,0.0
PAY007642,CUST00060,2026-04-30,14797.45,card,success,,no_action,False,0.0
PAY007643,CUST00071,2026-04-30,4020.37,wallet,success,,no_action,False,0.0
PAY007644,CUST00082,2026-04-30,20192.17,upi,success,,no_action,False,0.0
PAY007645,CUST00083,2026-04-30,2169.54,netbanking,failed,expired_card,payment_link,True,2169.54
PAY007646,CUST00097,2026-04-30,4708.08,upi,success,,no_action,False,0.0
PAY007647,CUST00099,2026-04-30,8132.05,wallet,failed,timeout,escalate,False,0.0
PAY007648,CUST00106,2026-04-30,14586.44,netbanking,success,,no_action,False,0.0
PAY007649,CUST00110,2026-04-30,16781.17,wallet,failed,network_error,reminder,True,16781.17
PAY007650,CUST00125,2026-04-30,958.59,netbanking,failed,network_error,reminder,False,0.0
PAY007651,CUST00132,2026-04-30,12888.88,wallet,failed,timeout,escalate,False,0.0
PAY007652,CUST00151,2026-04-30,24177.31,upi,failed,network_error,retry,False,0.0
PAY007653,CUST00175,2026-04-30,18598.87,netbanking,success,,no_action,False,0.0
PAY007654,CUST00178,2026-04-30,11066.66,upi,success,,no_action,False,0.0
PAY007655,CUST00185,2026-04-30,1426.63,wallet,success,,no_action,False,0.0
PAY007656,CUST00200,2026-04-30,8303.8,wallet,success,,no_action,False,0.0
PAY007657,CUST00206,2026-04-30,3453.15,wallet,success,,no_action,False,0.0
PAY007658,CUST00220,2026-04-30,12013.62,card,success,,no_action,False,0.0
PAY007659,CUST00227,2026-04-30,30565.57,netbanking,success,,no_action,False,0.0
PAY007660,CUST00230,2026-04-30,6927.11,upi,success,,no_action,False,0.0
PAY007661,CUST00231,2026-04-30,4664.73,netbanking,success,,no_action,False,0.0
PAY007662,CUST00272,2026-04-30,16076.68,card,success,,no_action,False,0.0
PAY007663,CUST00280,2026-04-30,6482.73,netbanking,success,,no_action,False,0.0
PAY007664,CUST00296,2026-04-30,6217.02,card,success,,no_action,False,0.0
PAY007665,CUST00334,2026-04-30,14315.38,wallet,success,,no_action,False,0.0
PAY007666,CUST00359,2026-04-30,11684.02,wallet,success,,no_action,False,0.0
PAY007667,CUST00404,2026-04-30,20111.86,netbanking,success,,no_action,False,0.0
PAY007668,CUST00426,2026-04-30,9127.93,wallet,success,,no_action,False,0.0
PAY007669,CUST00451,2026-04-30,8704.51,netbanking,success,,no_action,False,0.0
PAY007670,CUST00471,2026-04-30,1115.9,card,success,,no_action,False,0.0
PAY007671,CUST00488,2026-04-30,6380.29,upi,failed,card_declined,payment_link,False,0.0
PAY007672,CUST00489,2026-04-30,1496.61,wallet,success,,no_action,False,0.0
PAY007673,CUST00490,2026-04-30,16750.45,card,success,,no_action,False,0.0
PAY007674,CUST00496,2026-04-30,5458.1,upi,success,,no_action,False,0.0
PAY007675,CUST00528,2026-04-30,11133.97,wallet,success,,no_action,False,0.0
PAY007676,CUST00543,2026-04-30,13281.85,wallet,success,,no_action,False,0.0
PAY007677,CUST00570,2026-04-30,10149.31,wallet,failed,authentication_failed,reminder,True,10149.31
PAY007678,CUST00591,2026-04-30,13895.1,card,success,,no_action,False,0.0
PAY007679,CUST00602,2026-04-30,4635.65,card,success,,no_action,False,0.0
PAY007680,CUST00626,2026-04-30,5671.73,netbanking,success,,no_action,False,0.0
PAY007681,CUST00632,2026-04-30,21193.03,card,success,,no_action,False,0.0
PAY007682,CUST00637,2026-04-30,3943.46,card,failed,network_error,reminder,True,3943.46
PAY007683,CUST00641,2026-04-30,18836.49,card,failed,timeout,payment_link,True,18836.49
PAY007684,CUST00647,2026-04-30,906.55,wallet,success,,no_action,False,0.0
PAY007685,CUST00656,2026-04-30,10669.84,card,success,,no_action,False,0.0
PAY007686,CUST00667,2026-04-30,1718.1,upi,success,,no_action,False,0.0
PAY007687,CUST00668,2026-04-30,835.59,wallet,failed,expired_card,payment_link,True,835.59
PAY007688,CUST00669,2026-04-30,11203.49,upi,failed,authentication_failed,reminder,False,0.0
PAY007689,CUST00675,2026-04-30,8470.93,card,success,,no_action,False,0.0
PAY007690,CUST00683,2026-04-30,3914.71,card,success,,no_action,False,0.0
PAY007691,CUST00688,2026-04-30,9850.46,netbanking,success,,no_action,False,0.0
PAY007692,CUST00698,2026-04-30,1071.03,upi,success,,no_action,False,0.0
PAY007693,CUST00702,2026-04-30,8659.79,wallet,success,,no_action,False,0.0
PAY007694,CUST00728,2026-04-30,32627.53,netbanking,success,,no_action,False,0.0
PAY007695,CUST00730,2026-04-30,2665.18,card,success,,no_action,False,0.0
